id,title,GW,xG,xGA,npxG,npxGA,att,def,att,def,deep,deep_allowed,GF,GA,xpts,wins,draws,loses,pts,npxGD
,Brighton,18,0.428371,1.65933,0.428371,1.65933,128,15,364,18,9,1,0,1,0.3871,0,0,1,0,-1.230959,
,Brighton,19,1.09007,1.02645,1.09007,1.02645,252,26,243,24,2,7,1,2,1.4180000000000001,0,0,1,0,0.06362000000000001,
,Brighton,20,1.05876,0.500726,1.05876,0.500726,225,24,274,16,11,5,2,0,1.8676000000000001,1,0,0,3,0.5580339999999999,
,Brighton,21,1.56978,1.57497,1.56978,1.57497,328,27,273,32,10,7,1,1,1.3708,0,1,0,1,-0.005190000000000028,
,Brighton,22,1.53324,2.02533,1.53324,2.02533,279,16,252,29,6,10,0,1,1.0255,0,0,1,0,-0.4920899999999999,
,Brighton,23,1.30028,1.02045,1.30028,1.02045,210,29,291,27,7,4,1,1,1.6034,0,1,0,1,0.27983,
,Brighton,24,1.97227,1.92315,1.97227,1.92315,135,21,345,31,4,6,1,3,1.4041000000000001,0,0,1,0,0.04912000000000005,
,Brighton,25,2.03179,1.30774,2.03179,1.30774,152,24,364,21,9,5,3,3,1.8862,0,1,0,1,0.7240500000000001,
,Brighton,26,0.76201,0.280048,0.76201,0.280048,143,20,338,22,7,3,1,1,1.8077,0,1,0,1,0.48196199999999995,
,Brighton,27,1.06035,1.6597,1.06035,1.6597,235,15,132,18,2,7,1,1,0.8819000000000001,0,1,0,1,-0.59935,
,Brighton,28,1.78712,2.17159,1.78712,2.17159,142,23,307,18,8,5,0,1,1.115,0,0,1,0,-0.3844700000000001,
,Brighton,29,0.308874,0.898221,0.308874,0.898221,267,28,360,18,4,2,0,0,0.7249,0,1,0,1,-0.5893470000000001,
,Brighton,30,0.670973,0.69627,0.670973,0.69627,309,18,153,16,7,4,2,1,1.32,1,0,0,3,-0.025296999999999903,
,Brighton,31,1.10227,0.505486,0.341106,0.505486,343,23,135,18,1,8,0,0,2.0124,0,1,0,1,-0.16437999999999997,
,Brighton,32,0.31013,1.20903,0.31013,1.20903,357,19,213,14,1,9,0,3,0.5319,0,0,1,0,-0.8989,
,Brighton,33,0.903046,0.545069,0.903046,0.545069,352,18,255,16,8,9,1,0,1.726,1,0,0,3,0.357977,
,Brighton,34,2.3646,2.61624,2.3646,2.61624,251,12,225,26,5,15,1,3,1.272,0,0,1,0,-0.2516400000000001,
,Brighton,35,0.149588,5.51767,0.149588,5.51767,487,18,192,20,5,14,0,5,0.0003,0,0,1,0,-5.368082,
,Brighton,36,0.67264,2.33745,0.67264,2.33745,296,15,115,21,8,11,1,1,0.33649999999999997,0,1,0,1,-1.6648100000000001,
,Brighton,37,0.855896,0.929091,0.855896,0.929091,175,26,324,21,4,3,0,0,1.2694,0,1,0,1,-0.07319500000000001,
,Brighton,38,1.3696,1.44244,1.3696,1.44244,180,11,160,27,4,5,2,1,1.2925,1,0,0,3,-0.07284000000000002,

92,Burnley,1,0.909241,1.08752,0.909241,1.08752,167,18,143,26,0,9,3,0,1.1422,1,0,0,3,-0.17827900000000008,
,Burnley,2,1.39172,1.1644,1.39172,1.1644,296,26,85,16,4,8,1,2,1.5631000000000002,0,0,1,0,0.22731999999999997,
,Burnley,3,1.22762,1.32793,1.22762,0.56676,307,21,142,12,4,4,1,1,1.2223,0,1,0,1,0.6608599999999999,
,Burnley,4,0.61739,1.20057,0.61739,1.20057,309,19,149,24,0,11,0,3,0.8487,0,0,1,0,-0.5831799999999999,
,Burnley,5,0.341654,1.68545,0.341654,1.68545,242,20,111,28,4,13,1,1,0.3291,0,1,0,1,-1.3437959999999998,
,Burnley,6,2.39312,0.801428,2.39312,0.801428,292,25,149,10,7,9,2,0,2.5163,1,0,0,3,1.591692,
,Burnley,7,1.66919,0.914266,1.66919,0.914266,199,22,121,20,2,3,2,2,1.9909,0,1,0,1,0.7549239999999999,
,Burnley,8,0.558912,1.30723,0.558912,1.30723,273,14,156,20,6,4,1,0,0.6769000000000001,1,0,0,3,-0.7483179999999999,
,Burnley,9,1.79569,0.8291,1.79569,0.8291,304,20,114,15,3,6,1,2,2.1660999999999997,0,0,1,0,0.9665900000000001,
,Burnley,10,2.23494,0.988321,2.23494,0.988321,399,25,199,19,8,6,2,4,2.3316,0,0,1,0,1.246619,
,Burnley,11,0.716613,2.58392,0.716613,2.58392,170,20,248,14,3,6,0,3,0.25980000000000003,0,0,1,0,-1.8673069999999998,
,Burnley,12,2.4158,0.474281,2.4158,0.474281,218,24,137,24,5,5,3,0,2.6809000000000003,1,0,0,3,1.941519,
,Burnley,13,2.66281,0.902384,1.90164,0.902384,186,16,113,19,2,5,3,0,2.6123,1,0,0,3,0.999256,
,Burnley,14,1.8509,0.936732,1.8509,0.936732,268,32,175,24,5,6,0,2,2.0956,0,0,1,0,0.914168,
,Burnley,15,0.486548,2.56057,0.486548,2.56057,415,16,112,10,3,13,1,4,0.16410000000000002,0,0,1,0,-2.074022,
,Burnley,16,1.08645,2.39684,1.08645,2.39684,305,27,297,27,1,3,0,5,0.4508,0,0,1,0,-1.3103900000000002,
,Burnley,17,1.43602,1.08726,1.43602,1.08726,193,27,209,20,2,2,1,0,1.6641,1,0,0,3,0.3487600000000002,
,Burnley,18,0.144318,0.138532,0.144318,0.138532,235,28,100,18,0,6,1,0,1.1229,1,0,0,3,0.005786000000000013,
,Burnley,19,0.565252,1.47521,0.565252,1.47521,314,24,105,19,1,2,0,1,0.5893999999999999,0,0,1,0,-0.9099579999999999,
,Burnley,20,0.386662,2.10542,0.386662,2.10542,270,20,150,18,3,9,0,2,0.2001,0,0,1,0,-1.718758,
,Burnley,21,2.34418,1.74824,2.34418,1.74824,143,18,265,10,9,5,1,2,1.8281,0,0,1,0,0.5959400000000001,
,Burnley,22,0.717407,2.87633,0.717407,2.11516,317,11,163,17,1,10,0,3,0.1711,0,0,1,0,-1.3977529999999998,
,Burnley,23,1.50886,2.33415,1.50886,1.55792,243,25,226,23,3,14,2,1,0.7242,1,0,0,3,-0.04905999999999988,
,Burnley,24,0.717284,1.416,0.717284,1.416,361,26,109,10,3,11,2,0,0.8269,1,0,0,3,-0.6987159999999999,
,Burnley,25,2.24562,1.48025,2.24562,1.48025,268,24,146,22,4,4,0,0,1.9502000000000002,0,1,0,1,0.7653700000000001,
,Burnley,26,0.892699,0.694025,0.892699,0.694025,248,25,134,18,2,6,2,1,1.5452,1,0,0,3,0.19867400000000002,
,Burnley,27,3.09935,1.75718,2.33818,1.75718,230,21,125,11,5,5,3,0,2.2546999999999997,1,0,0,3,0.581,
,Burnley,28,0.617612,1.11713,0.617612,1.11713,186,21,146,22,1,5,0,0,0.9067000000000001,0,1,0,1,-0.4995179999999999,
,Burnley,29,3.33302,1.13669,3.33302,0.375517,235,31,213,17,6,4,1,1,2.7344,0,1,0,1,2.957503,
,Burnley,30,0.0303408,2.71096,0.0303408,1.94979,504,11,200,16,0,13,0,5,0.0256,0,0,1,0,-1.9194491999999999,
,Burnley,31,0.964774,0.495542,0.964774,0.495542,121,18,206,20,5,3,1,0,1.8039,1,0,0,3,0.46923200000000004,
,Burnley,32,0.359906,1.06533,0.359906,1.06533,235,18,188,22,3,12,1,0,0.6875,1,0,0,3,-0.705424,
,Burnley,33,1.31966,1.63343,1.31966,1.63343,192,21,207,15,4,7,1,1,1.1213,0,1,0,1,-0.3137699999999999,
,Burnley,34,1.05291,1.99821,1.05291,1.99821,193,8,186,17,6,8,1,0,0.7094,1,0,0,3,-0.9453,
,Burnley,35,0.452331,2.17649,0.452331,2.17649,352,15,113,13,2,19,1,1,0.2929,0,1,0,1,-1.7241589999999998,
,Burnley,36,1.53435,1.2857,0.773179,1.2857,201,26,180,8,6,3,1,1,1.5969,0,1,0,1,-0.5125210000000001,
,Burnley,37,1.8233,0.576602,1.8233,0.576602,211,31,196,8,17,0,2,0,2.3047,1,0,0,3,1.2466979999999999,
,Burnley,38,1.44244,1.3696,1.44244,1.3696,160,27,180,11,5,4,1,2,1.4296,0,0,1,0,0.07284000000000002,

80,Chelsea,1,1.09534,2.37442,1.09534,1.61326,271,42,281,31,4,8,0,4,0.4992,0,0,1,0,-0.5179199999999999,
,Chelsea,2,1.22629,0.947941,1.22629,0.947941,275,26,233,37,4,5,1,1,1.6180999999999999,0,1,0,1,0.27834900000000007,
,Chelsea,3,1.89428,1.07904,1.89428,1.07904,302,22,290,29,12,5,3,2,1.9533,1,0,0,3,0.81524,
,Chelsea,4,2.30579,1.04649,2.30579,1.04649,253,17,502,24,4,5,2,2,2.2781000000000002,0,1,0,1,1.2593,
,Chelsea,5,3.06799,1.49359,3.06799,1.49359,213,30,367,28,6,5,5,2,2.4323,1,0,0,3,1.5744,
,Chelsea,6,1.23321,1.03003,1.23321,1.03003,186,16,277,35,5,5,1,2,1.5191,0,0,1,0,0.20317999999999992,
,Chelsea,7,4.26443,0.616263,3.50326,0.616263,349,24,332,26,9,0,2,0,2.9360999999999997,1,0,0,3,2.886997,
,Chelsea,8,2.15201,1.27044,2.15201,1.27044,211,19,283,26,10,5,4,1,2.0187,1,0,0,3,0.8815700000000002,
,Chelsea,9,2.30068,0.197082,2.30068,0.197082,107,23,329,14,12,1,1,0,2.7739999999999996,1,0,0,3,2.103598,
,Chelsea,10,0.988321,2.23494,0.988321,2.23494,199,19,399,25,6,8,4,2,0.495,1,0,0,3,-1.246619,
